God Whispered Your Name, Keith Urban
Godzilla, Eminem
Gold Rush, Taylor Swift
Golf On TV, Lennon Stella
Gone, Dierks Bentley
Gone Too Soon, Andrew Jannakos
Gooba, 6ix9ine
Good Day, Bombay Bicycle Club
Good Day, Brett Eldredge
Good Days, SZA
Good Guys, LANY
Good Job, Alicia Keys
Good Momma Bad, Andrew Farriss
Good News, Mac Miller
Good Time, Niko Moon
Goodbye Jimmy Reed, Bob Dylan
Goodyears, Travis Denning
Goosebumps, Bastille
Got It On Me, Pop Smoke
Graffitia, Green Day
Graves Into Gardens, Elevation Worship
Graveyard Boyfriend, Jillette Johnson
Greece, DJ Khaled
Grounds, Idles
Guys, The 1975
Guys Named Captain, Kenny Chesney
Habitual, Justin Bieber
Haciendo Que Me Amas, Bad Bunny
Half of My Hometown, Kelsea Ballerini
Hallelujah, Oh Wonder
Hallelujah, Carrie Underwood
Hallucinate, Dua Lipa
Hang On, Needtobreathe
Happen To Me, Benee
Happiness, Little Mix
Happiness, Taylor Swift
Happiness Over Everything (H.O.E.), Jhené Aiko
Happy, Oh Wonder
Happy Anywhere, Blake Shelton
Happy Does, Kenny Chesney
Hard Days, Brantley Gilbert
Hard Out Here For A Country Boy, The Cadillac Three
Hard to Forget, Sam Hunt
Hardest To Love, The Weeknd
Hate The Other Side, Juice WRLD
Hatin' Somebody , Brothers Osborne
Hawái, Maluma
Head And Heart, Joel Corry
Headstart, Jade Bird
Heart To Ride, Nadia Reid
Heart's Going Out of its Mind, Carly Pearce
Heartbreak Anniversary, Giveon
Heat Waves, Glass Animals
Heather, Conan Gray
Heatin Up, Lil Baby
Heaven Above, Norah Jones
Heaven On My Mind, Becky Hill
Heavenly Hosts, For King & Country
Heavy Balloon, Fiona Apple
Hell Of A View, Eric Church
Hell's Half Acre, Granville Automatic
Here And Now, Kenny Chesney
Here Comes The End, Gerard Way
Here On Earth, Tim McGraw
Hetty O'Hara Confidential, Elvis Costello
Hey Child, Margo Price
Hey Clockface/How Can You Face Me?, Elvis Costello
Hey World, Lee Brice
High On Love, Roachford
High Road, Kesha
Hit Different, SZA
Hoax, Taylor Swift
Hole In The Bottle, Kelsea Ballerini
Holiday, Little Mix
Holiday, Lil Nas X
Hollywood Park, The Airborne Toxic Event
Holy, Justin Bieber
Home Sweet, Russell Dickerson
Homecoming, Lil Uzi Vert
Horse's Mouth, Edie Brickell & New Bohemians
Horses, Brian Fallon
Houdini, KSI
Houdini, Jade Bird
House Of The Lord, Phil Wickham
House Party, Mist
How I Weep, Norah Jones
How It Works, Old Sea Brigade
How They Remember You, Rascal Flatts
How To Be Lonely, Rita Ora
How You Like That, BlackPink
HWY 666, Corey Taylor
Húsavík, Will Ferrell & My Marianne
I Ain't Without You, Tucker Beathard
I Called Mama, Tim McGraw
I Can See, Mac Miller
I Can See The Change, Celeste
I Can't Breathe, H.E.R.
I Contain Multitudes, Bob Dylan
I Dare You, Kelly Clarkson
I Do, Astrid S
I Do It, Lil Wayne
I Don't Belong , Fontaines D.C.
I Don't Wanna Take Anything From You, Nadia Reid
I Dunno, Tion Wayne
I Know Alone, Haim
I Know The End, Phoebe Bridgers
I Love Me, Demi Lovato
I Love My Country, Florida Georgia Line
I Love The Afternoon, Raul Midon
I Love You's, Hailee Steinfeld
I Miss U, Jax Jones
I Need You Christmas, Jonas Brothers
I Remember Everything, John Prine
I See You, Phoebe Bridgers
I Should Probably Go to Bed, Dan + Shay
I Still Talk to Jesus, LANY
I Want To Be Like Him, David Haerle
I Want You To Love Me, Fiona Apple
I Wish You Were Sober, Conan Gray
I'd Die For You, Margo Price
I'll Be The Sad Song, Brandy Clark
I'm A Virgin, The Weeknd
I'm Alive, Norah Jones
I'm Not for Everyone, Brothers Osborne
I'm Ready, Sam Smith
I'm Sorry, Lil Uzi Vert
I've Made Up My Mind To Give Myself To You, Bob Dylan
Ice Cream, BlackPink
Ice Cream, Granville Automatic
Identity Theft, The Chats
If That Ain't God, Chris Young
If the World Was Ending, JP Saxe
If This Is The Last Time, LANY
If You're Too Shy (Let Me Know), The 1975
Illicit Affairs, Taylor Swift
Ily (I Love You Baby), Surf Mesa
Imploding the Mirage, The Killers
In Your Eyes, The Weeknd
Inside Friend, Leon Bridges
Inside Out, Five Finger Death Punch
Instant Destiny, Tame Impala
Instant History, Biffy Clyro
Intentions, Justin Bieber
Interstellar Love, The Avalanches
Intruders, Jessie Reyez
Invisible String, Taylor Swift
iPhone, Sparks
Is Everybody Going Crazy?, Nothing But Thieves
Is It True, Tame Impala
Island of Doom, Agnes Obel
It Gets Easier, Jason Isbell
It's A Raid, Ozzy Osbourne
It's Been Burning For A While, Chris Pierce
Ivy, Taylor Swift
Janey Needs A Shooter, Bruce Springsteen
Janice At The Hotel Bar, Hailey Whitters
Janie Blu, Kip Moore
Jericho, Andrew Ripp
Jesus Christ 2005 God Bless America, The 1975
Julianna Calm Down, The Chicks
July, Noah Cyrus
Jump, DaBaby
Junkies On A High, Green Day
Just About Over You, Priscilla Block
Just For Now, Maren Morris
Just Like Kids (Miau), Hinds
Just Like Magic, Ariana Grande
Just Like Shakespeare, Losers Club
Kansas, Neil Young
Keep Away From Me, DevilDriver
Key West (Philosopher Pirate), Bob Dylan
Kill Them With Kindness, Idles
Killer, Eminem
Kings & Queens, Ava Max
Kissing In The Wind, Travis
Know Your Worth, Khalid
Knowing You, Kenny Chesney
Korean Tea, Jonathan Wilson
Kyoto, Phoebe Bridgers
LA, Kelsea Ballerini
La Dificil, Bad Bunny
La Noche de Anoche, Bad Bunny
Ladies, Fiona Apple
Lady, Brett Young
Lady Like, Ingrid Andress
Lander, Sports Team
Last Man Standing, Bruce Springsteen
Last Of The Street Survivors, Lynyrd Skynyrd
Last Time I Say Sorry, Kane Brown & John Legend
Lasting Lover, Sigala
Laugh Now Cry Later, Drake
Lavatory Lil, Paul McCartney
Lay Your Head On Me, Major Lazer
Leader of the Delinquents, Kid Cudi
Learn To Fly, Surfaces
Leave It Alone, Hayley Williams
Leave Virginia Alone, Tom Petty
Lemonade, Internet Money
Let Me Love You Like A Woman, Lana Del Rey
Let Me Reintroduce Myself, Gwen Stefani
Let The Chaos Reign, Pop Evil
Let There Be Peace, Carrie Underwood
Let's Get High, SUSU
Let's Love, David Guetta
Letter To Nipsey, Meek Mill
Letter To You, Bruce Springsteen
Letting Me Down, Margo Price
Level of Concern, Twenty One Pilots
Levitating, Dua Lipa
Lie To Me, Queen Naija
Life Goes On, BTS
Life Is Good, Future
Life's A Mess, Juice WRLD
Lifetime, Romy Madley Croft
Light Of Love, Florence + the Machine
Lighten Up, Brothers Osborne
Lighter, Nathan Dawe
Lil Bit, Nelly
Lion King On Ice, J. Cole
Little Miss Hollywood, Betty Moon
Live Off My Closet , Lil Baby
Livin' the Dream, Morgan Wallen
Living In A Ghost Town, The Rolling Stones
Living in America, Fontaines D.C.
Lo Mein, Lil Uzi Vert
Loading, Central Cee
Lockdown, Anderson Paak
Lonely, Joel Corry
Lonely, Justin Bieber
Lonely, Machine Gun Kelly
Long Live, Florida Georgia Line
Long Short Story, Taylor Swift
Long Tailed Winter Bird, Paul McCartney
Look Over Your Shoulder, Busta Rhymes
Looking For Me, Paul Woolford
Loose, S1mba
Lose You, Jordan Davis
Losses, Drake
Lost, Cher Lloyd
Lost Horse, Asaf Avidan
Lost In Yesterday, Tame Impala
Love Again, Dua Lipa
Love I'm Given, Ellie Goulding
Love In The Underground, Bandits On The Run
Love Is A Compass, Griff
Love Is Back, Celeste
Love Language, Ariana Grande
Love Looks Better, Alicia Keys
Love Me Land, Zara Larsson
Love Remedy, Roachford
Love Song, Yungblud
Love You Like I Used To, Russell Dickerson
Lovesick Girls, BlackPink
Lucid, Rina Sawayama
Lucky Me, Big Sean
M.E.N III, Bugzy Malone
Mad At Disney, Salem Ilese
Mad Woman, Taylor Swift
Maggie's Song, Chris Stapleton
Magic, Kylie Minogue
Mains," Skepta, Chip and Young Adz"
Makes Me Happy, Jon Anderson
Mamacita, The Black Eyed Peas
Mamba Mentality, Jevon Alexander
Man Alive, Deep Purple
Man From The Magazine, Haim
Man Without A Soul, Lucinda Williams
Man's World, Marina
March March, The Chicks
Mariana Trench, Bright Eyes
Marjorie, Taylor Swift
Martha Divine, Ashley McBryde
Mass, EOB
Maybe It's Time, Sixx: A.M.
MCR Calling, Paul Heaton & Jacqui Abbott
Me & You Together Song, The 1975
Me Gusta, Shakira
Me Gusta, Anitta
Meet Me At Our Spot, The Anxiety
Memento Mori, Lamb Of God
Memory I Don't Mess With, Lee Brice
Mercy's Shore, Needtobreathe
Mexico, Neil Young
Mick Jones Nicked My Pudding, Dropkick Murphys
Microphone, American Authors
Midnight (Hanging Tree), Hosh
Midnight Sky, Miley Cyrus
Milk Breath, Orlando Weeks
Millions, KSI
Mindreader, A Day to Remember
Mirror Ball, Paul Weller
Mirrorball, Taylor Swift
Missed You, The Weeknd
Mistakes, Paloma Faith
Mister Holland, Gregory Porter
Model Village, Idles
Modern Loneliness, Lauv
Momentary Bliss, Gorillaz
Momma's House, Dustin Lynch
Money Over Fallouts, Tory Lanez
Monster, Shawn Mendes
Monsters, Alex Hosking
Monsters, All Time Low
Monsters In The Stars, Granville Automatic
Monsters You Made, Burna Boy
Mood, 24kGoldn
Mood Swings, Pop Smoke
Moral Panic, Nothing But Thieves
More, Halsey
More, Paul Weller
More Than My Hometown, Morgan Wallen
More. Again. Forever, The Courteeners
Mork n Mindy, Sleaford Mods
Mother Of Muses, Bob Dylan
Motivation, JAGMAC
Motive, Ariana Grande
Move Ya Hips, A$ap Ferg
Mr. Right Now, 21 Savage and Metro Boomin
Mr. Skeleton, Sananda Maitreya
Murder Most Foul, Bob Dylan
Muévelo, Nicky Jam & Daddy Yankee
My Angel, Guy Garvey
My Boy, Elvie Shane
My Cleveland Heart, Jackson Browne
My Ex's Best Friend, Machine Gun Kelly
My Eyes Are T-Shirts, Matt Berninger
My Friend, Hayley Williams
My Future, Billie Eilish
My God, The Killers
My Hair, Ariana Grande
My Head & My Heart, Ava Max
My Last Breath, James Newman
My Oasis, Sam Smith
My Own Version Of You, Bob Dylan
My Play, AJR
My Power, Edie Brickell & New Bohemians
My Tears Ricochet, Taylor Swift
"My Way, Soon", Greta Van Fleet
My Window, YoungBoy Never Broke Again
Myopia, Agnes Obel
Myron, Lil Uzi Vert
Nah Nah Nah, Kanye West
Naked, Jonas Blue
"Nashville, TN", Chris Stapleton
Nasty, Ariana Grande
Naughty List, Liam Payne
Never Break, John Legend
Never Break Heart, Eric Church
Never Worn White, Katy Perry
New Colossal Hate, Lamb Of God
Newspaper, Fiona Apple
Next Girl, Carly Pearce
Nice To Meet Ya, Meghan Trainor
Nickel And Dime Blues, Gangstagrass
Nina's Song, Travis
No, Fontaines D.C.
"No Body, No Crime", Taylor Swift
No Flag, Elvis Costello
No I In Beer, Brad Paisley
No Judgement, Niall Horan
No Love Lost, Travis
No More Lockdown, Van Morrison
No One, The Psychedelic Furs
No One Knows, Marian Hill
No Regrets, Eminem
No Shame, 5 Seconds of Summer
No Time for Love Like Now, Big Red Machine
No Time For Tears, Little Mix
No Time To Die, Billie Eilish
No War, Bradd Marquis
Nobody's Love, Maroon 5
Noise, Nightwish
Not A Pop Song, Little Mix
Not Another Love Song, Ella Mai
Not Mad Enough, Smith & Myers
Not The End of the World, Katy Perry
Not Tonight, Rolling Blackouts Coastal Fever
Not You Too, Drake
Nothing At All, Deep Purple
Nothing Compares, The Weeknd
Nothing Really Matters, Tiesto
Novocaine, The Unlikely Candidates
Numbers, A Boogie Wit Da Hoodie
Obey, Bring Me The Horizon
Obvious, Ariana Grande
Ode To The Mets, The Strokes
Off the Table, Ariana Grande
Oh Canada, Nadia Reid
Oh Yeah!, Green Day
Ohms, Deftones
OK Not To Be OK, Demi Lovato
Old Flowers, Courtney Marie Andrews
Old Me, 5 Seconds of Summer
On, BTS
On Fire Like Zsa Zsa," Robin Trower, Maxi Priest, Livingstone Brown"
On Me, Lil Baby
On Mine, Thomas Wesley
On Sunset, Paul Weller
Once A Day, Mac Miller
One Day The Only Butterflies Left Will Be In Your Chest As You March Towards Your Death, Bring Me The Horizon
One Margarita, Luke Bryan
One Minute You're Here, Bruce Springsteen
One More Year, Tame Impala
One Of Them Girls, Lee Brice
One Star, deryk
One Too Many, Keith Urban
Only Children, Jason Isbell
Only In A Man's World, Field Music
Only The Young, Taylor Swift
Only Truck in Town, Tyler Farr
Only You Freestyle, Headie One
Oprah's Bank Account, Lil Yachty
Opryland, Granville Automatic
Ordinary Man, Ozzy Osbourne
Origin Of The World, David Keenan
Otherside Of America, Meek Mill
Out The Cage, Keith Urban
Outta Time, Bryson Tiller
Over Now, Calvin Harris
Over Yet, Hayley Williams
P2, Lil Uzi Vert
Pac-Man, Gorillaz
Pageturners Rag, Bright Eyes
Pain 1993, Drake
Paradise, Meduza
Paradisin', Rina Sawayama
Parasite Eve, Bring Me The Horizon
Party Girl, StaySolidRocky
Past Life, Trevor Daniel
Pawn Shop, Brandy Clark
Payin' Hard, Kip Moore
PDLIF, Bon Iver
Peace, Taylor Swift
Peace To All Freaks, Of Montreal
People People, Bombay Bicycle Club
Perfect Way To Die, Alicia Keys
Perfecto Miserable, King Krule
Persona Non Grata, Bright Eyes
Phobia, Nothing But Thieves
Physical, Dua Lipa
Pick Up Your Feelings, Jazmine Sullivan
Pinky Ring, Ne-Yo
Planets, Everything Everything
Plastic Doll, Lady Gaga
Plastic Hearts, Miley Cyrus
Play Play, J Hus
play w/ me, Bailey Bryan
Polaroid, Keith Urban
Polyaneurism, Of Montreal
Pop The Placebo, Elizabeth And The Catapult
Popstar, DJ Khaled
Popular Monster, Falling in Reverse
Positions, Ariana Grande
POV, Ariana Grande
Power, Ellie Goulding
Prayers, Glass Eye
Premonition (Intro), Eminem
Pretty Boys, Paul McCartney
Prices, Lil Uzi Vert
Princess Cuts, Headie One
Prisoner, Miley Cyrus
Protect The Land, System Of A Down
PTSD, G Herbo
Punisher, Phoebe Bridgers
Punk Monk, Playboi Carti
Quarantine, blink-182
Quick Escape, Pearl Jam
Quicksand, Morray
Rags2Riches, Rod Wave
Rain, Aitch and AJ Tracey
Rain On Me, Lady Gaga
Rally Call, Monique DeBose
Rare, Selena Gomez
Rascal, RMR
Rattle!, Elevation Worship
React, The Pussycat Dolls
Ready To Love, Lindsay Ell
Real, Raphaella
Real Love Song, Nothing But Thieves
Real S--t, Juice WRLD
Realize, AC/DC
Really Love, KSI
Red Ford Radio, U.S. Girls
Redemption, Nathaniel Rateliff
Redhead, Caylee Hammack
Redwood Tree, Cam
Reflecting Light, The Avalanches
Relay, Fiona Apple
Remember Where You Are, Jessie Ware
Restore Me, Lecrae
Revenge, Joyner Lucas
Righteous, Juice WRLD
Rise, Isolde Fair
River Cross, Pearl Jam
Roadkill, The 1975
Rock Out Tonight, Eric Hutchinson
Rockstar, DaBaby
Romantical Man, Rufus Wainwright
Roses/Lotus/Violet/Iris, Hayley Williams
Routes, Lamb Of God
Rover (Mu la la), S1mba
Rufus Lives, Mastodon
Ruins, Tim Higgins
Run, Joji
Runnin, 21 Savage and Metro Boomin
Running Red Lights, The Avalanches
Safety Net, Ariana Grande
Said Sum, Moneybagg Yo
Sail On, EOB
Sasuke, Lil Uzi Vert
Savage, Megan Thee Stallion
Savage Love (Laxed - Siren Beat), Jason Derulo
Save The Day, Mariah Carey
Save The Whale, Jarvis Cocker
Save Your Tears, The Weeknd
Saving Grace, Kodaline
Savior Complex, Phoebe Bridgers
Say I Won't, MercyMe
Say Something, Keith Urban
Say Something, Kylie Minogue
Scared To Live, The Weeknd
Scarlet, The Rolling Stones
Scary Little Green Men, Ozzy Osbourne
Seaside, Billy Currington
Seasons, Needtobreathe
Second Guessing, Florida Georgia Line
Secrets, Regard
See Nobody, Wes Nelson
