Finally Alone, Mac DeMarco
Find U Again, Mark Ronson
Fine Line, Harry Styles
Fire & Brimstone, Brantley Gilbert
Fire't Up, Brantley Gilbert
"Fire, Ready, Aim", Green Day
First Man, Camila Cabello
Floor 13, Machine Gun Kelly
Floss, AJ Tracey
Flux, Ellie Goulding
Focus, Bazzi
Follow God, Kanye West
Follow You Anywhere, Passion
For My Daughter, Kane Brown
Found a Good One (Single No More), Chance the Rapper
Frail State of Mind, The 1975
Free, Iggy Pop
Free Spirit, Khalid
Freedom, Reba McEntire
From Out of Nowhere, Electric Light Orchestra
From the Ashes, Red
From The First Note, We Came as Romans
Funana, Madonna
Futsal Shuffle 2020, Lil Uzi Vert
Future, Madonna
Galley Girl, Richard Hawley
Gang Gang, Travis Scott
Garden of Elysian, Local Natives
Gatti, Travis Scott
Generational Divide, blink-182
Georgia, Brittany Howard
Get The Money, Taylor Hawkins & the Coattail Riders
Getting Good, Lauren Alaina
Ghost Of Ohio, Andy Black
Ghosteen Speaks, Nick Cave & the Bad Seeds
Ghostin, Ariana Grande
Giant, Calvin Harris
Gimme, Banks
Girl, Maren Morris
Give You Up, Dido
Glad He's Gone, Tove Lo
Glasgow to London, Edwyn Collins
Gloria, The Lumineers
Go Loko, YG
Goat Head, Brittany Howard
God Control, Madonna
God Is, Kanye West
God's Country, Blake Shelton
Gold Roses, Rick Ross
Golden, Harry Styles
Golden Thing , Cody Simpson
Gone, Charli XCX
Gone West, Gone West
Good Mornin', Meghan Trainor
Good Vibes, Chris Janson
Good Woman, Maren Morris
Goodbye, Billie Eilish
Goodbye, Cage the Elephant
Goodbyes, Post Malone
Goodness of God, Bethel Music
Got To Keep On, The Chemical Brothers
Got What I Got, Jason Aldean
Graveyard, Halsey
Greater Than All My Regrets, Tenth Avenue North
Greaze Mode, Skepta
Guided By The Moon, Knocked Loose
Gulf Coast Girl, Caroline Jones
GummyBear, Mini Mansions
Guten Tag, Hardy Caprio
Hallelujah, Haim
Handmade Heaven, Marina
Hands On, Kanye West
Happens To The Heart, Leonard Cohen
Happy, Pink
Happy, Raphaella
Happy Days, blink-182
Happy Not Knowing, Carly Rae Jepsen
Harleys in Hawaii, Katy Perry
Harmony Hall, Vampire Weekend
Harsh Truth, Employed To Serve
Hate Me, Ellie Goulding
Have to Stay, Dido
Haven't Seen It Yet, Danny Gokey
He Loves Me, Brittany Howard
Head Alone, Julia Jacklin
Hear Me Calling, Juice WRLD
Heart Explodes, The Darkness
Heart On Ice, Rod Wave
Heartache Medication, Jon Pardi
Heartbreak, Hunter Hayes
Hearteater, XXXTENTACION
Heartless, Thomas Wesley
Heartless, The Weeknd
Heat, Chris Brown
Heaven, Khalid
Heaven, Avicii
Heaven, blink-182
Heavenly, Cigarettes After Sex
Heavy Metal, Bring Me The Horizon
Hell Right, Blake Shelton
Hello My Love, Westlife
Hello Sunshine, Bruce Springsteen
Here My Love, Jessica Pratt
Here With Me, Marshmello
Hero, Michael Kiwanuka
Hero Ground Zero, The Who
Heroin, Badflower
Hesitate, Jonas Brothers
Hey Child, X Ambassadors
Hey Lover, Mini Mansions
Hey Rosey, The National
High Fashion, Roddy Ricch
High on the Mountain, Joan Shelley
Higher, DJ Khaled
Highest In The Room, Travis Scott
Highwomen, The Highwomen
His Name Is Jesus, Cody Johnson
History Of Violence, Theory Of A Deadman
History Repeats, Brittany Howard
Hold Me While You Wait, Lewis Capaldi
Hold On, Mickey Guyton
Hold On, Hootie & the Blowfish
Hold You Down, X Ambassadors
Hold You Now, Vampire Weekend
Hollywood's Bleeding, Post Malone
Holy Mountain, DJ Khaled
Holy Water, We The Kingdom
HOME, BTS
Home with You, FKA Twigs
homecoming queen?, Kelsea Ballerini
Homemade, Jake Owen
Homicide, Logic
Hope, Azam Ali
Hope Is a Dangerous Thing For a Woman Like Me to Have - But I Have it, Lana Del Rey
Hospital Radio, Mystery Jets
Hot, Young Thug
Hot Girl Bummer, Blackbear
Hot Girl Summer, Megan Thee Stallion
Hot Shower, Chance the Rapper
House of Glass, Cage the Elephant
How Did I Get Here, Offset
How Do You Sleep?, Sam Smith
How I Look On You, Ariana Grande
How It Feels To Be Lost, Sleeping with Sirens
How It Is, Roddy Ricch
HP, Maluma
Hundred, Khalid
Hurry on Home, Sleater-Kinney
Hurts 2B Human, Pink
Hustle, Pink
Hypersonic Missiles, Sam Fender
Hyperspace, Beck
i, Lil Skies
I Am Broken Too, Killswitch Engage
I Apologise If You Feel Something, Bring Me The Horizon
I Believe, Jonas Brothers
I Believed You William Blake, Frank Turner
I Can Do Hard Things, Jennifer Nettles
I Can't Get Enough, Benny Blanco
I Don't Belong in This Club, Why Don't We
I Don't Care, Ed Sheeran
I Don't Know What To Say, Bring Me The Horizon
I Don't Want to Ride the Rails No More, Vince Gill
I Don't Want Your Money, Ed Sheeran
I Fell in Love With the Devil, Avril Lavigne
I Forgot That You Existed, Taylor Swift
I Get No Joy, Jade Bird
I Got You (Always and Forever), Chance the Rapper
I Guess I Just Feel Like, John Mayer
I Hear You Paint Houses, Robbie Robertson
I Hope, Gabby Barrett
I Hope You're Happy Now, Carly Pearce
I Just Wanna Shine, Fitz and the Tantrums
I Like Myself, Kate Davis
I Lost a Friend, Finneas
I Love Sausage Rolls, LadBaby
I Love You, Billie Eilish
I Rise, Madonna
I Spy, Krept & Konan
I Think," Tyler, the Creator"
I Think He Knows, Taylor Swift
I Think I'm Okay, Machine Gun Kelly
I Told You Everything, Sharon Van Etten
I Warned Myself, Charlie Puth
I Wish Grandpas Never Died , Riley Green
I Work For Me, Sarah Potenza
I'd Do Anything, Baroness
I'd Rather Be Blue, Bootstraps
I'll Always Remember You... (Debbie's Song), P.P. Arnold
I'll Be Back, The Who
I'll Be Your Girl, Carly Rae Jepsen
I'll Be Your Santa, Keith Urban
I'll Come Too, James Blake
I'll Kill You, Summer Walker
I'll Stand By You, Bruce Springsteen
I'm Done with the World (& It's Done with Me), Foals
I'm Gonna Be, Post Malone
I'm So Tired..., Lauv
I'm Standing with You, Chrissy Metz
I've Been Dazed, Michael Kiwanuka
I've Been Waiting, Lil Peep
If I Can't Have You, Shawn Mendes
If I Die, Jade Bird
If You're Gonne Lie, Fletcher
Igor's Theme," Tyler, the Creator"
Ilomilo, Billie Eilish
iMi, Bon Iver
Imperfections, Celine Dion
Impossible Object, Hayden Thorpe
In Degrees, Foals
In Love By Now, Riley Green
In My Head, Ariana Grande
In My Room, Frank Ocean
In the Dark, Bring Me The Horizon
Insert Coin, Slipknot
Interlude (Loving The People), Michael Kiwanuka
Into The Payzone , Sleaford Mods
Into The Surf, Foals
Into the Unknown, Idina Menzel
Intro, DaBaby
Invincible, Tool
iPhone, DaBaby
Iron Lung, Martin Smith
Is There A Pill?, Richard Hawley
ISIS, Joyner Lucas
It All Comes Out in the Wash, Miranda Lambert
It All Makes Sense to Me, Edwyn Collins
It Doesn't Matter Why, Silversun Pickups
It Might Be Time , Tame Impala
It Won't Always Be Like This, Carly Pearce
It Won't Always Be Like This, Inhaler
It's All About You , Edwyn Collins
It's Nice to Have a Friend, Taylor Swift
It's You, Ali Gatie
Jacques, Jax Jones
Jamais Vu, BTS
"January 11th, 2017", Mike Posner
Jenny of Oldstones, Florence + the Machine
Jerome, Lizzo
Jerry Sprunger, Tory Lanez
Jesus Got A Tight Grip, Blake Shelton
Jesus in LA, Alec Benjamin
Jesus See The Traveller, Sara Groves
Jimmy, Tones and I
Johnny Run Away, Tones and I
Jopping, SuperM
Joy, Bastille
Juice, Lizzo
Juicy, Doja Cat
Julien, Carly Rae Jepsen
Jupiter 4, Sharon Van Etten
Just Like You Like It, Backstreet Boys
Just The Way, Parmalee
Just Us, DJ Khaled
Just You and I, Tom Walker
K, Mac DeMarco
Keanu Reeves, Logic
Keisha and Becky, Russ Millions
Kill My Mind, Louis Tomlinson
Kill This Love, BlackPink
Killers Who Are Partying, Madonna
Killing Me Slowly, Bad Wolves
Kilos, Bugzy Malone
Kinfolks, Sam Hunt
King James, Anderson Paak
King of Kings, Hillsong Worship
King of the World, Natasha Bedingfield
Kingdom Come Down, Jonathan Cain
Kiss That Girl Goodbye, Aaron Watson
Kitchen Kings, D-Block Europe
Knockin' Boots, Luke Bryan
Krispy, Loyle Carner
Ladbroke Grove, AJ Tracey
Lalala, Y2K
Lark, Angel Olsen
Last Day Under The Sun, Volbeat
Last Hurrah, Bebe Rexha
Last Time, Rudimental
Late Night Feelings, Mark Ronson
LBD, Becky G
Learn to Live, Alice Merton
Leave It All Behind, Sleeping with Sirens
Leave Me Alone, NF
Leaving Love Behind, Zac Brown Band
Legendary, Skillet
Legion Inoculant, Tool
Lesley, Dave
Lessons, Stormzy
Let It Be Love , Lady A
Let Love Reign, Robbie Robertson
Let Nature Sing, RSPB
Let You, Cheryl Cole
Let's Just Be Friends, Luke Combs
Leviathan, Volbeat
Liar, Camila Cabello
Lights Up, Harry Styles
Like I Knew You Would, Payton Smith
Like It's Christmas, Jonas Brothers
Like Lightning, Foals
Like Mother Like Daughter, Stephen Bishop
Like That, Doja Cat
Listen Before I Go, Billie Eilish
Listen To The Hummingbird, Leonard Cohen
Litanie contre la peur, Tool
Little White Dove, Jenny Lewis
Living Proof, Camila Cabello
Lo/Hi , The Black Keys
Location, Dave
Locomotive, Miranda Lambert
London Boy, Taylor Swift
Lonely, Thomas Wesley
Lonely If You Are, Chase Rice
Lonesome Road, Robin Trower
Look at Her Now, Selena Gomez
Look What God Gave Her, Thomas Rhett
Looking Back, Loyle Carner
Looking For America, Lana Del Rey
Lord Above, Fat Joe
Lose Control, Meduza
Lose You to Love Me, Selena Gomez
Lost, The Goo Goo Dolls
Lost in the Fire, Gesaffelstein
Lost In The Woods, Jonathan Groff
Lost On You, Lewis Capaldi
Love and Guidance, Krept & Konan
Love Is Everywhere (Beware), Wilco
Love Me Again, Raye
Love Me Anyway, Pink
Love Nwantiti (Ah Ah Ah), CKay
Love Song, Lana Del Rey
Love Thru the Computer, Gucci Mane
Love You For A Long Time, Maggie Rogers
Lover, Taylor Swift
Lovin' On You, Luke Combs
Loyal, PartyNextDoor
Lucy, Simple Creatures
Ludens, Bring Me The Horizon
Luminous Places, Patty Griffin
Lux Prima, Karen O and Danger Mouse
Mac 10, Trippie Redd
Macho Man, Suzi Quatro
Mad Love, Mabel
Made For You, Jake Owen
Magic Of Meghan, Dry Cleaning
Make It On My Own, Wanderers
Make It Right, BTS
Make Out with Me, Maren Morris
Make Up, Ariana Grande
Man That Hung the Moon, Brantley Gilbert
Married in a Goldrush, Vampire Weekend
Marry Me, Meghan Trainor
Maybe, Lewis Capaldi
Me And Jack, Jon Pardi
Me!, Taylor Swift
"Me, Myself and Hollywood", Circa Waves
Mean It, Lauv
Meanwhile_ At The Welcome Break, The S.L.P.
Medell_n, Madonna
Medicine, Bring Me The Horizon
Medicine, Jennifer Lopez
Megatron, Nicki Minaj
Memorial Day, Sharon Van Etten
Memories, Maroon 5
Mi Persona Favorita, Alejandro Sanz
Middle Child, J. Cole
Middle Child, PnB Rock
Middle of the Night, Monsta X
Mikrokosmos, BTS
Mile High, James Blake
Miles, Jamila Woods
Miracle, The Alan Parsons Project
Miracle Pill, The Goo Goo Dolls
Miss Americana & the Heartbreak Prince, Taylor Swift
Missed Connection, The Head and the Heart
Mixed Personalities, YNW Melly
Mocking It, JAY1
Mockingbeat, Tool
Moderation, Florence + the Machine
Momma I Hit A Lick, 2 Chainz
Money in the Grave, Drake
Monopoly, Ariana Grande
Monsters, James Blunt
Monsters In My Head, Howie D
Mood 4 Eva, Beyonc_
Moonlight, Foals
Moral Of The Story, Ashe
More Hearts Than Mine, Ingrid Andress
More Than Bones, Demon Hunter
More Than That, Lauren Jauregui
Morning Song, Land of Color
Mother, The Amazons
Mother, Charlie Puth
Mother Tongue, Bring Me The Horizon
Mother's Daughter, Miley Cyrus
Motivation, Normani
Motor City Steel, The Dandy Warhols
Mourning Armageddon, Makana
Mouth Of The King, The Flaming Lips
Movies, Circa Waves
Moving On, Leonard Cohen
Mr. Lonely, Midland
Must Be, J Hus
My Attic, Pink
My Bad, Khalid
My Heart Is A Bar, Old Dominion
My Love Goes On, James Morrison
My Miracle, Brad Paisley
My Mistake, Vampire Weekend
My Oh My, Camila Cabello
My Only Child, The Highwomen
My Own Dance, Kesha
My Power, Beyonc_
My Strange Addiction, Billie Eilish
My Time's Comin', A Thousand Horses
My Truck, Breland
My Type, Saweetie
Naeem, Bon Iver
Name, Scott Stapp
NASA, Ariana Grande
Native Tongue, Switchfoot
Needy, Ariana Grande
Neptune, Foals
Nero Forte, Slipknot
Netflix & Chill, Fredo
Never Be Sorry, Old Dominion
Never Really Over , Katy Perry
Never Seen the Rain, Tones and I
Never Stop, Future
Never There, Sum 41
New Dior, DigDat
New Eyes, Adam Lambert
New Horizons, Brian May
New Magic Wand," Tyler, the Creator"
Next To You, Little Big Town
Nice To Meet Ya, Niall Horan
Night Running, Cage the Elephant
Nightmare, Halsey
Nights Like This, Kehlani
Nihilist Blues, Bring Me The Horizon
Nile, Beyonc_
No Bullets Spent, Spoon
No Diet, Digga D
No Drug Like Me, Carly Rae Jepsen
No Geography, The Chemical Brothers
No Good Place to Cry, Randy Houser
No Guidance, Chris Brown
No Hablo Espanol, Howie D
No Idea, Don Toliver
No Me Conoce, Jhay Cortez
No One's Sleeping, Deerhunter
No Soul/No Control, Suzi Quatro
No Stone Unturned, Randy Houser
No Such Thing, Sara Bareilles
No U in Oklahoma, Reba McEntire
Nobody, Dylan Scott
Nobody But You, Blake Shelton
Nobody In Charge, Van Morrison
None of Your Concern, Jhen_ Aiko
Nookie, D-Block Europe
Norman F---ing Rockwell, Lana Del Rey
Not in California, K.Flay
Not Long For This World, Slipknot
"Not Waving, But Drowning", Loyle Carner
Nothin' on You, Cody Johnson
Nothing Like You, Luke Combs
Nothing On You, Ed Sheeran
Now I'm In It, Haim
Now That I Found You, Carly Rae Jepsen
Now That I've Found You, Liam Gallagher
Now You're Gone, Tom Walker
Numb Numb Juice, ScHoolboy Q
Number One Fan, MUNA
Numbers on the Cars, Riley Green
Nunya, Kehlani
O.B.C.T, Sleaford Mods
Oblivions, The National
Ocean, Lady A
OK (Anxiety Anthem), Mabel
Okay, LANY
Old Hat, Jon Pardi
Olden Days, Neil Young & Crazy Horse
Omert_, Drake
On A Roll, Miley Cyrus
On Chill, Wale
On Deronda Road, Elbow
On God, Kanye West
On Graveyard Hill, Pixies
On the Road, Post Malone
Once, Liam Gallagher
Once Were Brothers, Robbie Robertson
One, Lewis Capaldi
One Beer, Hardy
One Big Country Song, LoCash
One Call, Gunna
One Heart to Another, Maddie & Tae
One I've Been Missing, Little Mix
One Less Day (Dying Young), Rob Thomas
One Man Band, Old Dominion
One More Song To Write, Willie Nelson
One Night, MK
One Night Standards, Ashley McBryde
One of Us, Liam Gallagher
One Thing Right, Kane Brown
One Touch, Jess Glynne
Only Happy When You're Miserable, Rodney Crowell
Only Human, Jonas Brothers
Open My Mouth, Kiiara
Opening Night, Jessica Pratt
Options, NSG
Orange Trees, Marina
Original Me, Yungblud
Orphans, Coldplay
Orpheus, Sara Bareilles
OT Bop, NSG
Otro Trago, Sech
Ottolenghi, Loyle Carner
Ouch, Bring Me The Horizon
Our Hearts, Randy Houser
Out for Blood, Sum 41
Out Of Reach, Dream Theater
Out West, Travis Scott
Outnumbered, Dermot Kennedy
Outta My Head, Khalid
Over Drinking, Little Big Town
Overtime, Big Sean
Own It, Stormzy
Paid My Dues, NF
Painkiller, Ruel
Paint it Blue , Dark Water
Pale Blue Dot, Dream Theater
Panic Attack, The Glorious Sons
Panini, Lil Nas X
Paper Cuts, Dave
Paper Rings, Taylor Swift
Paprika Pony, Kim Gordon
Paradise, Bazzi
Peer Pressure, James Bay
People, The 1975
People Are Different, Florida Georgia Line
