"","LHS","RHS","support","confidence","coverage","lift","count"
"104","{head}","{make}",0.06282722513089,0.6,0.104712041884817,1.4325,12
"105","{head}","{time}",0.06282722513089,0.6,0.104712041884817,1.34823529411765,12
"106","{head}","{just}",0.0785340314136126,0.75,0.104712041884817,1.35141509433962,15
"107","{head}","{know}",0.0785340314136126,0.75,0.104712041884817,1.06902985074627,15
"108","{tonight}","{time}",0.06282722513089,0.571428571428571,0.109947643979058,1.28403361344538,12
"109","{tonight}","{yeah}",0.06282722513089,0.571428571428571,0.109947643979058,1.09142857142857,12
"110","{tonight}","{just}",0.0680628272251309,0.619047619047619,0.109947643979058,1.11545372866128,13
"111","{tonight}","{like}",0.06282722513089,0.571428571428571,0.109947643979058,1.04945054945055,12
"112","{tonight}","{know}",0.0732984293193717,0.666666666666667,0.109947643979058,0.950248756218905,14
"113","{might}","{know}",0.0785340314136126,0.882352941176471,0.0890052356020942,1.25768217734855,15
"114","{side}","{time}",0.0837696335078534,0.888888888888889,0.0942408376963351,1.99738562091503,16
"115","{side}","{love}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.19951690821256,13
"116","{side}","{know}",0.0732984293193717,0.777777777777778,0.0942408376963351,1.10862354892206,14
"117","{song}","{cause}",0.06282722513089,0.8,0.0785340314136126,1.71685393258427,12
"118","{song}","{love}",0.06282722513089,0.8,0.0785340314136126,1.32869565217391,12
"119","{song}","{know}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.33034825870647,14
"120","{sing}","{love}",0.06282722513089,0.8,0.0785340314136126,1.32869565217391,12
"121","{sing}","{know}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.23532338308458,13
"122","{together}","{yeah}",0.06282722513089,0.705882352941177,0.0890052356020942,1.34823529411765,12
"123","{together}","{just}",0.06282722513089,0.705882352941177,0.0890052356020942,1.27192008879023,12
"124","{together}","{like}",0.06282722513089,0.705882352941177,0.0890052356020942,1.29638009049774,12
"125","{together}","{love}",0.0837696335078534,0.941176470588235,0.0890052356020943,1.56317135549872,16
"126","{together}","{know}",0.0785340314136126,0.882352941176471,0.0890052356020942,1.25768217734855,15
"127","{water}","{know}",0.0680628272251309,0.764705882352941,0.0890052356020943,1.08999122036874,13
"128","{drink}","{just}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.67318059299191,13
"129","{drink}","{know}",0.06282722513089,0.857142857142857,0.0732984293193717,1.22174840085288,12
"130","{stop}","{cause}",0.0680628272251309,0.65,0.104712041884817,1.39494382022472,13
"131","{stop}","{like}",0.06282722513089,0.6,0.104712041884817,1.10192307692308,12
"132","{stop}","{love}",0.0732984293193717,0.7,0.104712041884817,1.16260869565217,14
"133","{stop}","{know}",0.0785340314136126,0.75,0.104712041884817,1.06902985074627,15
"134","{without}","{ain't}",0.06282722513089,0.666666666666667,0.0942408376963351,2.19540229885057,12
"135","{without}","{yeah}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.37944444444444,13
"136","{without}","{love}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.19951690821256,13
"137","{without}","{know}",0.0785340314136126,0.833333333333333,0.0942408376963351,1.18781094527363,15
"138","{maybe}","{cause}",0.06282722513089,0.6,0.104712041884817,1.2876404494382,12
"139","{maybe}","{just}",0.0680628272251309,0.65,0.104712041884817,1.17122641509434,13
"140","{maybe}","{like}",0.0732984293193717,0.7,0.104712041884817,1.28557692307692,14
"141","{maybe}","{love}",0.06282722513089,0.6,0.104712041884817,0.996521739130435,12
"142","{maybe}","{know}",0.0890052356020942,0.85,0.104712041884817,1.2115671641791,17
"143","{next}","{love}",0.06282722513089,0.666666666666667,0.0942408376963351,1.10724637681159,12
"144","{next}","{know}",0.0837696335078534,0.888888888888889,0.0942408376963351,1.26699834162521,16
"145","{phone}","{ain't}",0.06282722513089,0.705882352941177,0.0890052356020942,2.32454361054767,12
"146","{phone}","{never}",0.0732984293193717,0.823529411764706,0.0890052356020942,1.99106478034252,14
"147","{phone}","{cause}",0.06282722513089,0.705882352941177,0.0890052356020942,1.51487111698612,12
"148","{phone}","{love}",0.06282722513089,0.705882352941177,0.0890052356020942,1.17237851662404,12
"149","{talk}","{tell}",0.06282722513089,0.6,0.104712041884817,2.1622641509434,12
"150","{talk}","{wanna}",0.06282722513089,0.6,0.104712041884817,1.59166666666667,12
"151","{talk}","{make}",0.06282722513089,0.6,0.104712041884817,1.4325,12
"152","{talk}","{just}",0.0680628272251309,0.65,0.104712041884817,1.17122641509434,13
"153","{talk}","{like}",0.0732984293193717,0.7,0.104712041884817,1.28557692307692,14
"154","{talk}","{love}",0.0785340314136126,0.75,0.104712041884817,1.24565217391304,15
"155","{talk}","{know}",0.0890052356020942,0.85,0.104712041884817,1.2115671641791,17
"156","{show}","{cause}",0.0680628272251309,0.619047619047619,0.109947643979058,1.32851792402354,13
"157","{show}","{like}",0.06282722513089,0.571428571428571,0.109947643979058,1.04945054945055,12
"158","{show}","{love}",0.0732984293193717,0.666666666666667,0.109947643979058,1.10724637681159,14
"159","{show}","{know}",0.0837696335078534,0.761904761904762,0.109947643979058,1.08599857853589,16
"160","{something}","{cause}",0.06282722513089,0.521739130434783,0.120418848167539,1.11968734733757,12
"161","{something}","{yeah}",0.06282722513089,0.521739130434783,0.120418848167539,0.996521739130435,12
"162","{something}","{just}",0.0785340314136126,0.652173913043478,0.120418848167539,1.17514356029532,15
"163","{something}","{like}",0.0890052356020942,0.739130434782609,0.120418848167539,1.35744147157191,17
"164","{something}","{love}",0.0680628272251309,0.565217391304348,0.120418848167539,0.93875236294896,13
"165","{something}","{know}",0.104712041884817,0.869565217391304,0.120418848167539,1.23945489941596,20
"166","{gone}","{never}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.74613220815752,13
"167","{gone}","{time}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.62287581699346,13
"168","{gone}","{cause}",0.06282722513089,0.666666666666667,0.0942408376963351,1.43071161048689,12
"169","{gone}","{just}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.30136268343816,13
"170","{gone}","{love}",0.0732984293193717,0.777777777777778,0.0942408376963351,1.29178743961353,14
"171","{gone}","{know}",0.06282722513089,0.666666666666667,0.0942408376963351,0.950248756218905,12
"172","{enough}","{never}",0.06282722513089,0.6,0.104712041884817,1.45063291139241,12
"173","{enough}","{time}",0.06282722513089,0.6,0.104712041884817,1.34823529411765,12
"174","{enough}","{yeah}",0.0680628272251309,0.65,0.104712041884817,1.2415,13
"175","{enough}","{like}",0.0785340314136126,0.75,0.104712041884817,1.37740384615385,15
"176","{enough}","{love}",0.0994764397905759,0.95,0.104712041884817,1.57782608695652,19
"177","{enough}","{know}",0.0785340314136126,0.75,0.104712041884817,1.06902985074627,15
"178","{kiss}","{feel}",0.06282722513089,0.5,0.12565445026178,1.76851851851852,12
"179","{kiss}","{right}",0.0680628272251309,0.541666666666667,0.12565445026178,1.61653645833333,13
"180","{kiss}","{baby}",0.0680628272251309,0.541666666666667,0.12565445026178,1.34361471861472,13
"181","{kiss}","{make}",0.0785340314136126,0.625,0.12565445026178,1.4921875,15
"182","{kiss}","{cause}",0.0680628272251309,0.541666666666667,0.12565445026178,1.1624531835206,13
"183","{kiss}","{yeah}",0.06282722513089,0.5,0.12565445026178,0.955,12
"184","{kiss}","{just}",0.0785340314136126,0.625,0.12565445026178,1.12617924528302,15
"185","{kiss}","{like}",0.0732984293193717,0.583333333333333,0.12565445026178,1.0713141025641,14
"186","{kiss}","{love}",0.0680628272251309,0.541666666666667,0.12565445026178,0.89963768115942,13
"187","{kiss}","{know}",0.0785340314136126,0.625,0.12565445026178,0.890858208955224,15
"188","{nothin}","{ain't}",0.0732984293193717,0.777777777777778,0.0942408376963351,2.56130268199234,14
"189","{nothin}","{never}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.74613220815752,13
"190","{nothin}","{time}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.62287581699346,13
"191","{nothin}","{yeah}",0.0785340314136126,0.833333333333333,0.0942408376963351,1.59166666666667,15
"192","{nothin}","{like}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.32638888888889,13
"193","{nothin}","{know}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.02943615257048,13
"194","{room}","{just}",0.06282722513089,0.631578947368421,0.0994764397905759,1.13803376365442,12
"195","{room}","{like}",0.0837696335078534,0.842105263157895,0.0994764397905759,1.54655870445344,16
"196","{room}","{love}",0.0680628272251309,0.684210526315789,0.0994764397905759,1.13638443935927,13
"197","{room}","{know}",0.0680628272251309,0.684210526315789,0.0994764397905759,0.975255302435192,13
"198","{touch}","{right}",0.0785340314136126,0.625,0.12565445026178,1.865234375,15
"199","{touch}","{baby}",0.0732984293193717,0.583333333333333,0.12565445026178,1.4469696969697,14
"200","{touch}","{wanna}",0.0785340314136126,0.625,0.12565445026178,1.65798611111111,15
"201","{touch}","{cause}",0.0785340314136126,0.625,0.12565445026178,1.34129213483146,15
"202","{touch}","{yeah}",0.0732984293193717,0.583333333333333,0.12565445026178,1.11416666666667,14
"203","{touch}","{just}",0.0785340314136126,0.625,0.12565445026178,1.12617924528302,15
"204","{touch}","{like}",0.0732984293193717,0.583333333333333,0.12565445026178,1.0713141025641,14
"205","{touch}","{love}",0.0785340314136126,0.625,0.12565445026178,1.03804347826087,15
"206","{touch}","{know}",0.104712041884817,0.833333333333333,0.12565445026178,1.18781094527363,20
"207","{lost}","{right}",0.0680628272251309,0.684210526315789,0.0994764397905759,2.04194078947368,13
"208","{lost}","{just}",0.06282722513089,0.631578947368421,0.0994764397905759,1.13803376365442,12
"209","{lost}","{love}",0.0680628272251309,0.684210526315789,0.0994764397905759,1.13638443935927,13
"210","{lost}","{know}",0.0890052356020942,0.894736842105263,0.0994764397905759,1.27533385703064,17
"211","{used}","{like}",0.0680628272251309,0.764705882352941,0.0890052356020943,1.40441176470588,13
"212","{used}","{love}",0.0732984293193717,0.823529411764706,0.0890052356020942,1.36777493606138,14
"213","{used}","{know}",0.0890052356020942,1,0.0890052356020942,1.42537313432836,17
"214","{left}","{right}",0.0680628272251309,0.565217391304348,0.120418848167539,1.68682065217391,13
"215","{left}","{yeah}",0.06282722513089,0.521739130434783,0.120418848167539,0.996521739130435,12
"216","{left}","{just}",0.0732984293193717,0.608695652173913,0.120418848167539,1.09680065627564,14
"217","{left}","{like}",0.06282722513089,0.521739130434783,0.120418848167539,0.95819397993311,12
"218","{left}","{love}",0.06282722513089,0.521739130434783,0.120418848167539,0.866540642722117,12
"219","{left}","{know}",0.0942408376963351,0.782608695652174,0.120418848167539,1.11550940947437,18
"220","{woah}","{right}",0.0680628272251309,0.5,0.136125654450262,1.4921875,13
"221","{woah}","{make}",0.0890052356020942,0.653846153846154,0.136125654450262,1.56105769230769,17
"222","{woah}","{never}",0.0837696335078534,0.615384615384615,0.136125654450262,1.48782862706913,16
"223","{woah}","{time}",0.0890052356020942,0.653846153846154,0.136125654450262,1.46923076923077,17
"224","{woah}","{yeah}",0.115183246073298,0.846153846153846,0.136125654450262,1.61615384615385,22
"225","{woah}","{just}",0.0680628272251309,0.5,0.136125654450262,0.900943396226415,13
"226","{woah}","{like}",0.0785340314136126,0.576923076923077,0.136125654450262,1.05954142011834,15
"227","{woah}","{love}",0.0837696335078534,0.615384615384615,0.136125654450262,1.02207357859532,16
"228","{woah}","{know}",0.0732984293193717,0.538461538461538,0.136125654450262,0.767508610792193,14
"229","{really}","{right}",0.06282722513089,0.666666666666667,0.0942408376963351,1.98958333333333,12
"230","{really}","{wanna}",0.0732984293193717,0.777777777777778,0.0942408376963351,2.06327160493827,14
"231","{really}","{yeah}",0.06282722513089,0.666666666666667,0.0942408376963351,1.27333333333333,12
"232","{really}","{just}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.30136268343816,13
"233","{really}","{like}",0.06282722513089,0.666666666666667,0.0942408376963351,1.22435897435897,12
"234","{really}","{love}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.19951690821256,13
"235","{really}","{know}",0.0732984293193717,0.777777777777778,0.0942408376963351,1.10862354892206,14
"236","{nothing}","{cause}",0.0994764397905759,0.76,0.130890052356021,1.63101123595506,19
"237","{nothing}","{yeah}",0.0680628272251309,0.52,0.130890052356021,0.9932,13
"238","{nothing}","{like}",0.0732984293193717,0.56,0.130890052356021,1.02846153846154,14
"239","{nothing}","{know}",0.0890052356020942,0.68,0.130890052356021,0.969253731343284,17
"240","{last}","{time}",0.0732984293193717,0.636363636363636,0.115183246073298,1.42994652406417,14
"241","{last}","{just}",0.0785340314136126,0.681818181818182,0.115183246073298,1.22855917667238,15
"242","{last}","{like}",0.0732984293193717,0.636363636363636,0.115183246073298,1.16870629370629,14
"243","{last}","{love}",0.0785340314136126,0.681818181818182,0.115183246073298,1.13241106719368,15
"244","{last}","{know}",0.0837696335078534,0.727272727272727,0.115183246073298,1.03663500678426,16
"245","{another}","{just}",0.0837696335078534,0.761904761904762,0.109947643979058,1.37286612758311,16
"246","{another}","{like}",0.0680628272251309,0.619047619047619,0.109947643979058,1.13690476190476,13
"247","{another}","{love}",0.0785340314136126,0.714285714285714,0.109947643979058,1.18633540372671,15
"248","{another}","{know}",0.0837696335078534,0.761904761904762,0.109947643979058,1.08599857853589,16
"249","{light}","{make}",0.0680628272251309,0.619047619047619,0.109947643979058,1.47797619047619,13
"250","{light}","{never}",0.06282722513089,0.571428571428571,0.109947643979058,1.38155515370705,12
"251","{light}","{like}",0.0732984293193717,0.666666666666667,0.109947643979058,1.22435897435897,14
"252","{light}","{love}",0.0837696335078534,0.761904761904762,0.109947643979058,1.26542443064182,16
"253","{light}","{know}",0.0732984293193717,0.666666666666667,0.109947643979058,0.950248756218905,14
"254","{little}","{just}",0.0732984293193717,0.777777777777778,0.0942408376963351,1.40146750524109,14
"255","{little}","{like}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.32638888888889,13
"256","{little}","{love}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.19951690821256,13
"257","{little}","{know}",0.0785340314136126,0.833333333333333,0.0942408376963351,1.18781094527363,15
"258","{already}","{love}",0.0680628272251309,0.722222222222222,0.0942408376963351,1.19951690821256,13
"259","{already}","{know}",0.0837696335078534,0.888888888888889,0.0942408376963351,1.26699834162521,16
"260","{change}","{wanna}",0.0680628272251309,0.52,0.130890052356021,1.37944444444444,13
"261","{change}","{never}",0.0785340314136126,0.6,0.130890052356021,1.45063291139241,15
"262","{change}","{yeah}",0.0680628272251309,0.52,0.130890052356021,0.9932,13
"263","{change}","{just}",0.0994764397905759,0.76,0.130890052356021,1.36943396226415,19
"264","{change}","{like}",0.0680628272251309,0.52,0.130890052356021,0.955,13
"265","{change}","{love}",0.0837696335078534,0.64,0.130890052356021,1.06295652173913,16
"266","{change}","{know}",0.104712041884817,0.8,0.130890052356021,1.14029850746269,20
"267","{friends}","{take}",0.0680628272251309,0.684210526315789,0.0994764397905759,2.01052631578947,13
"268","{friends}","{just}",0.0785340314136126,0.789473684210526,0.0994764397905759,1.42254220456802,15
"269","{friends}","{like}",0.0732984293193717,0.736842105263158,0.0994764397905759,1.35323886639676,14
"270","{friends}","{know}",0.0837696335078534,0.842105263157895,0.0994764397905759,1.20031421838178,16
"271","{face}","{make}",0.0680628272251309,0.684210526315789,0.0994764397905759,1.63355263157895,13
"272","{face}","{time}",0.0732984293193717,0.736842105263158,0.0994764397905759,1.65572755417957,14
"273","{face}","{just}",0.06282722513089,0.631578947368421,0.0994764397905759,1.13803376365442,12
"274","{face}","{love}",0.0890052356020942,0.894736842105263,0.0994764397905759,1.48604118993135,17
"275","{face}","{know}",0.0837696335078534,0.842105263157895,0.0994764397905759,1.20031421838178,16
"276","{hard}","{want}",0.06282722513089,0.5,0.12565445026178,1.64655172413793,12
"277","{hard}","{right}",0.0680628272251309,0.541666666666667,0.12565445026178,1.61653645833333,13
"278","{hard}","{take}",0.06282722513089,0.5,0.12565445026178,1.46923076923077,12
"279","{hard}","{baby}",0.06282722513089,0.5,0.12565445026178,1.24025974025974,12
"280","{hard}","{make}",0.0785340314136126,0.625,0.12565445026178,1.4921875,15
"281","{hard}","{never}",0.0732984293193717,0.583333333333333,0.12565445026178,1.41033755274262,14
"282","{hard}","{cause}",0.0680628272251309,0.541666666666667,0.12565445026178,1.1624531835206,13
"283","{hard}","{yeah}",0.0837696335078534,0.666666666666667,0.12565445026178,1.27333333333333,16
"284","{hard}","{just}",0.0732984293193717,0.583333333333333,0.12565445026178,1.05110062893082,14
"285","{hard}","{like}",0.0837696335078534,0.666666666666667,0.12565445026178,1.22435897435897,16
"286","{hard}","{love}",0.0994764397905759,0.791666666666667,0.12565445026178,1.31485507246377,19
"287","{hard}","{know}",0.0994764397905759,0.791666666666667,0.12565445026178,1.12842039800995,19
"288","{wrong}","{baby}",0.0680628272251309,0.52,0.130890052356021,1.28987012987013,13
"289","{wrong}","{cause}",0.0785340314136126,0.6,0.130890052356021,1.2876404494382,15
"290","{wrong}","{just}",0.0680628272251309,0.52,0.130890052356021,0.936981132075472,13
"291","{wrong}","{like}",0.0732984293193717,0.56,0.130890052356021,1.02846153846154,14
"292","{wrong}","{love}",0.0837696335078534,0.64,0.130890052356021,1.06295652173913,16
"293","{wrong}","{know}",0.0942408376963351,0.72,0.130890052356021,1.02626865671642,18
"294","{look}","{make}",0.0680628272251309,0.541666666666667,0.12565445026178,1.29322916666667,13
"295","{look}","{never}",0.06282722513089,0.5,0.12565445026178,1.20886075949367,12
"296","{look}","{time}",0.0680628272251309,0.541666666666667,0.12565445026178,1.2171568627451,13
"297","{look}","{cause}",0.0680628272251309,0.541666666666667,0.12565445026178,1.1624531835206,13
"298","{look}","{yeah}",0.0680628272251309,0.541666666666667,0.12565445026178,1.03458333333333,13
"299","{look}","{just}",0.0680628272251309,0.541666666666667,0.12565445026178,0.976022012578616,13
"300","{look}","{like}",0.0785340314136126,0.625,0.12565445026178,1.14783653846154,15
"301","{look}","{love}",0.0680628272251309,0.541666666666667,0.12565445026178,0.89963768115942,13
"302","{look}","{know}",0.0942408376963351,0.75,0.12565445026178,1.06902985074627,18
"303","{place}","{never}",0.06282722513089,0.6,0.104712041884817,1.45063291139241,12
"304","{place}","{just}",0.0785340314136126,0.75,0.104712041884817,1.35141509433962,15
