"","LHS","RHS","support","confidence","coverage","lift","count"
"104","{hope,time}","{know}",0.06282722513089,1,0.06282722513089,1.42537313432836,12
"105","{know,side}","{time}",0.06282722513089,0.857142857142857,0.0732984293193717,1.92605042016807,12
"106","{love,sing}","{know}",0.06282722513089,1,0.06282722513089,1.42537313432836,12
"107","{know,sing}","{love}",0.06282722513089,0.923076923076923,0.0680628272251309,1.53311036789298,12
"108","{together,yeah}","{love}",0.06282722513089,1,0.06282722513089,1.66086956521739,12
"109","{just,together}","{love}",0.06282722513089,1,0.06282722513089,1.66086956521739,12
"110","{like,together}","{love}",0.06282722513089,1,0.06282722513089,1.66086956521739,12
"111","{love,together}","{know}",0.0732984293193717,0.875,0.0837696335078534,1.24720149253731,14
"112","{know,together}","{love}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.55014492753623,14
"113","{just,maybe}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"114","{just,talk}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"115","{like,talk}","{know}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.32356076759062,13
"116","{love,talk}","{know}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.23532338308458,13
"117","{something,yeah}","{know}",0.06282722513089,1,0.06282722513089,1.42537313432836,12
"118","{just,something}","{know}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.33034825870647,14
"119","{enough,never}","{love}",0.06282722513089,1,0.06282722513089,1.66086956521739,12
"120","{enough,time}","{love}",0.06282722513089,1,0.06282722513089,1.66086956521739,12
"121","{enough,yeah}","{love}",0.06282722513089,0.923076923076923,0.0680628272251309,1.53311036789298,12
"122","{enough,like}","{love}",0.0785340314136126,1,0.0785340314136126,1.66086956521739,15
"123","{enough,know}","{love}",0.0785340314136126,1,0.0785340314136126,1.66086956521739,15
"124","{ain't,nothin}","{yeah}",0.06282722513089,0.857142857142857,0.0732984293193717,1.63714285714286,12
"125","{right,touch}","{know}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.23532338308458,13
"126","{baby,touch}","{know}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.32356076759062,13
"127","{like,touch}","{wanna}",0.06282722513089,0.857142857142857,0.0732984293193717,2.27380952380952,12
"128","{touch,yeah}","{know}",0.0732984293193717,1,0.0732984293193717,1.42537313432836,14
"129","{like,touch}","{know}",0.06282722513089,0.857142857142857,0.0732984293193717,1.22174840085288,12
"130","{love,touch}","{know}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.33034825870647,14
"131","{lost,right}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"132","{like,used}","{know}",0.0680628272251309,1,0.0680628272251309,1.42537313432836,13
"133","{love,used}","{know}",0.0732984293193717,1,0.0732984293193717,1.42537313432836,14
"134","{know,woah}","{make}",0.0680628272251309,0.928571428571429,0.0732984293193717,2.21696428571429,13
"135","{never,woah}","{time}",0.0837696335078534,1,0.0837696335078534,2.24705882352941,16
"136","{time,woah}","{never}",0.0837696335078534,0.941176470588235,0.0890052356020943,2.27550260610573,16
"137","{love,woah}","{yeah}",0.0785340314136126,0.9375,0.0837696335078534,1.790625,15
"138","{know,woah}","{yeah}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.77357142857143,13
"139","{really,wanna}","{know}",0.06282722513089,0.857142857142857,0.0732984293193717,1.22174840085288,12
"140","{know,really}","{wanna}",0.06282722513089,0.857142857142857,0.0732984293193717,2.27380952380952,12
"141","{nothing,yeah}","{cause}",0.06282722513089,0.923076923076923,0.0680628272251309,1.980985306828,12
"142","{just,nothing}","{know}",0.06282722513089,1,0.06282722513089,1.42537313432836,12
"143","{last,like}","{just}",0.06282722513089,0.857142857142857,0.0732984293193717,1.544474393531,12
"144","{another,love}","{just}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.56163522012579,13
"145","{know,light}","{love}",0.06282722513089,0.857142857142857,0.0732984293193717,1.42360248447205,12
"146","{just,little}","{like}",0.06282722513089,0.857142857142857,0.0732984293193717,1.57417582417582,12
"147","{like,little}","{just}",0.06282722513089,0.923076923076923,0.0680628272251309,1.66328011611031,12
"148","{just,little}","{know}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.32356076759062,13
"149","{know,little}","{just}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.56163522012579,13
"150","{like,little}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"151","{little,love}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"152","{change,never}","{just}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.56163522012579,13
"153","{change,never}","{know}",0.0785340314136126,1,0.0785340314136126,1.42537313432836,15
"154","{change,love}","{know}",0.0732984293193717,0.875,0.0837696335078534,1.24720149253731,14
"155","{friends,just}","{know}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.23532338308458,13
"156","{face,make}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"157","{face,time}","{love}",0.06282722513089,0.857142857142857,0.0732984293193717,1.42360248447205,12
"158","{face,know}","{love}",0.0732984293193717,0.875,0.0837696335078534,1.45326086956522,14
"159","{hard,make}","{know}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.33034825870647,14
"160","{hard,yeah}","{love}",0.0732984293193717,0.875,0.0837696335078534,1.45326086956522,14
"161","{hard,just}","{know}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.32356076759062,13
"162","{cause,look}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"163","{look,love}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"164","{just,place}","{like}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.59166666666667,13
"165","{like,place}","{just}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.56163522012579,13
"166","{just,place}","{love}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.43942028985507,13
"167","{know,place}","{just}",0.06282722513089,0.857142857142857,0.0732984293193717,1.544474393531,12
"168","{best,tell}","{love}",0.06282722513089,0.923076923076923,0.0680628272251309,1.53311036789298,12
"169","{best,make}","{like}",0.06282722513089,0.857142857142857,0.0732984293193717,1.57417582417582,12
"170","{cause,guess}","{love}",0.06282722513089,1,0.06282722513089,1.66086956521739,12
"171","{guess,just}","{love}",0.0785340314136126,1,0.0785340314136126,1.66086956521739,15
"172","{guess,like}","{love}",0.06282722513089,0.857142857142857,0.0732984293193717,1.42360248447205,12
"173","{guess,know}","{love}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.43942028985507,13
"174","{nobody,yeah}","{know}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.23532338308458,13
"175","{love,nobody}","{know}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.33034825870647,14
"176","{never,tryna}","{yeah}",0.06282722513089,0.923076923076923,0.0680628272251309,1.76307692307692,12
"177","{cause,tryna}","{know}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.33034825870647,14
"178","{just,tryna}","{yeah}",0.0732984293193717,0.875,0.0837696335078534,1.67125,14
"179","{love,tryna}","{yeah}",0.0732984293193717,0.875,0.0837696335078534,1.67125,14
"180","{tryna,yeah}","{know}",0.0837696335078534,0.888888888888889,0.0942408376963351,1.26699834162521,16
"181","{just,tryna}","{know}",0.0785340314136126,0.9375,0.0837696335078534,1.33628731343284,15
"182","{like,tryna}","{know}",0.06282722513089,0.857142857142857,0.0732984293193717,1.22174840085288,12
"183","{every,world}","{know}",0.06282722513089,1,0.06282722513089,1.42537313432836,12
"184","{just,world}","{cause}",0.06282722513089,0.857142857142857,0.0732984293193717,1.83948635634029,12
"185","{cause,world}","{love}",0.0732984293193717,0.875,0.0837696335078534,1.45326086956522,14
"186","{cause,world}","{know}",0.0785340314136126,0.9375,0.0837696335078534,1.33628731343284,15
"187","{just,world}","{love}",0.06282722513089,0.857142857142857,0.0732984293193717,1.42360248447205,12
"188","{just,world}","{know}",0.06282722513089,0.857142857142857,0.0732984293193717,1.22174840085288,12
"189","{much,right}","{love}",0.06282722513089,0.923076923076923,0.0680628272251309,1.53311036789298,12
"190","{much,take}","{like}",0.06282722513089,0.923076923076923,0.0680628272251309,1.69526627218935,12
"191","{much,take}","{love}",0.06282722513089,0.923076923076923,0.0680628272251309,1.53311036789298,12
"192","{baby,much}","{like}",0.06282722513089,0.923076923076923,0.0680628272251309,1.69526627218935,12
"193","{much,wanna}","{like}",0.0680628272251309,1,0.0680628272251309,1.83653846153846,13
"194","{make,much}","{love}",0.06282722513089,0.923076923076923,0.0680628272251309,1.53311036789298,12
"195","{make,much}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"196","{cause,much}","{love}",0.06282722513089,0.923076923076923,0.0680628272251309,1.53311036789298,12
"197","{just,much}","{know}",0.0732984293193717,0.875,0.0837696335078534,1.24720149253731,14
"198","{cause,long}","{love}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.43942028985507,13
"199","{name,wanna}","{know}",0.0732984293193717,0.875,0.0837696335078534,1.24720149253731,14
"200","{name,never}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"201","{love,name}","{cause}",0.0732984293193717,0.875,0.0837696335078534,1.87780898876405,14
"202","{cause,name}","{know}",0.0785340314136126,0.882352941176471,0.0890052356020942,1.25768217734855,15
"203","{just,name}","{know}",0.0732984293193717,0.875,0.0837696335078534,1.24720149253731,14
"204","{like,name}","{know}",0.0785340314136126,0.882352941176471,0.0890052356020942,1.25768217734855,15
"205","{love,name}","{know}",0.0732984293193717,0.875,0.0837696335078534,1.24720149253731,14
"206","{ain't,better}","{time}",0.06282722513089,0.857142857142857,0.0732984293193717,1.92605042016807,12
"207","{ain't,better}","{like}",0.06282722513089,0.857142857142857,0.0732984293193717,1.57417582417582,12
"208","{better,never}","{time}",0.06282722513089,1,0.06282722513089,2.24705882352941,12
"209","{better,yeah}","{know}",0.0732984293193717,0.875,0.0837696335078534,1.24720149253731,14
"210","{just,remember}","{know}",0.0785340314136126,0.9375,0.0837696335078534,1.33628731343284,15
"211","{love,remember}","{know}",0.06282722513089,0.857142857142857,0.0732984293193717,1.22174840085288,12
"212","{alone,baby}","{love}",0.06282722513089,0.923076923076923,0.0680628272251309,1.53311036789298,12
"213","{alone,like}","{never}",0.06282722513089,0.857142857142857,0.0732984293193717,2.07233273056058,12
"214","{alone,cause}","{love}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.43942028985507,13
"215","{alone,cause}","{know}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.23532338308458,13
"216","{everything,make}","{like}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.70535714285714,13
"217","{everything,make}","{know}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.32356076759062,13
"218","{everything,never}","{cause}",0.06282722513089,0.923076923076923,0.0680628272251309,1.980985306828,12
"219","{everything,never}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"220","{cause,everything}","{know}",0.0890052356020942,0.944444444444444,0.0942408376963351,1.34618573797678,17
"221","{everything,yeah}","{know}",0.0837696335078534,1,0.0837696335078534,1.42537313432836,16
"222","{everything,just}","{know}",0.0994764397905759,1,0.0994764397905759,1.42537313432836,19
"223","{everything,like}","{know}",0.0785340314136126,0.9375,0.0837696335078534,1.33628731343284,15
"224","{everything,love}","{know}",0.0785340314136126,1,0.0785340314136126,1.42537313432836,15
"225","{even,make}","{like}",0.06282722513089,0.923076923076923,0.0680628272251309,1.69526627218935,12
"226","{even,never}","{know}",0.06282722513089,0.857142857142857,0.0732984293193717,1.22174840085288,12
"227","{thing,wanna}","{know}",0.06282722513089,0.857142857142857,0.0732984293193717,1.22174840085288,12
"228","{thing,yeah}","{know}",0.0837696335078534,1,0.0837696335078534,1.42537313432836,16
"229","{always,make}","{know}",0.0680628272251309,1,0.0680628272251309,1.42537313432836,13
"230","{always,never}","{know}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.32356076759062,13
"231","{always,time}","{love}",0.0732984293193717,0.875,0.0837696335078534,1.45326086956522,14
"232","{always,time}","{know}",0.0785340314136126,0.9375,0.0837696335078534,1.33628731343284,15
"233","{always,cause}","{know}",0.0785340314136126,0.9375,0.0837696335078534,1.33628731343284,15
"234","{always,yeah}","{know}",0.0732984293193717,0.875,0.0837696335078534,1.24720149253731,14
"235","{always,like}","{just}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.56163522012579,13
"236","{always,just}","{know}",0.0890052356020942,0.944444444444444,0.0942408376963351,1.34618573797678,17
"237","{always,like}","{know}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.33034825870647,14
"238","{always,love}","{know}",0.0994764397905759,0.95,0.104712041884817,1.35410447761194,19
"239","{back,people}","{just}",0.06282722513089,0.923076923076923,0.0680628272251309,1.66328011611031,12
"240","{cause,people}","{just}",0.0837696335078534,0.941176470588235,0.0890052356020943,1.69589345172031,16
"241","{cause,people}","{like}",0.0785340314136126,0.882352941176471,0.0890052356020942,1.62047511312217,15
"242","{love,people}","{cause}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.85992509363296,13
"243","{people,yeah}","{just}",0.06282722513089,1,0.06282722513089,1.80188679245283,12
"244","{like,people}","{just}",0.0942408376963351,0.947368421052632,0.0994764397905759,1.70705064548163,18
"245","{love,people}","{just}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.68176100628931,14
"246","{know,people}","{just}",0.0890052356020942,0.85,0.104712041884817,1.53160377358491,17
"247","{gonna,just}","{know}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.33034825870647,14
"248","{gonna,love}","{know}",0.0890052356020942,0.85,0.104712041884817,1.2115671641791,17
"249","{gonna,know}","{love}",0.0890052356020942,0.85,0.104712041884817,1.41173913043478,17
"250","{make,thought}","{never}",0.0680628272251309,0.928571428571429,0.0732984293193717,2.24502712477396,13
"251","{know,thought}","{love}",0.0732984293193717,0.875,0.0837696335078534,1.45326086956522,14
"252","{wanna,well}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"253","{make,well}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"254","{never,well}","{know}",0.0785340314136126,0.9375,0.0837696335078534,1.33628731343284,15
"255","{time,well}","{know}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.23532338308458,13
"256","{love,well}","{cause}",0.0785340314136126,0.882352941176471,0.0890052356020942,1.89358889623265,15
"257","{cause,well}","{know}",0.0942408376963351,0.947368421052632,0.0994764397905759,1.3503534956795,18
"258","{just,well}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"259","{love,well}","{know}",0.0785340314136126,0.882352941176471,0.0890052356020942,1.25768217734855,15
"260","{hand,heart}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"261","{hand,take}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"262","{hand,love}","{know}",0.0837696335078534,0.888888888888889,0.0942408376963351,1.26699834162521,16
"263","{good,make}","{just}",0.06282722513089,0.857142857142857,0.0732984293193717,1.544474393531,12
"264","{good,make}","{like}",0.06282722513089,0.857142857142857,0.0732984293193717,1.57417582417582,12
"265","{good,make}","{know}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.32356076759062,13
"266","{good,never}","{cause}",0.06282722513089,0.857142857142857,0.0732984293193717,1.83948635634029,12
"267","{good,never}","{like}",0.06282722513089,0.857142857142857,0.0732984293193717,1.57417582417582,12
"268","{good,never}","{know}",0.0732984293193717,1,0.0732984293193717,1.42537313432836,14
"269","{good,time}","{know}",0.0837696335078534,0.941176470588235,0.0890052356020943,1.34152765583845,16
"270","{cause,good}","{know}",0.0837696335078534,1,0.0837696335078534,1.42537313432836,16
"271","{good,yeah}","{know}",0.0942408376963351,0.947368421052632,0.0994764397905759,1.3503534956795,18
"272","{good,just}","{know}",0.0837696335078534,0.888888888888889,0.0942408376963351,1.26699834162521,16
"273","{good,like}","{know}",0.0942408376963351,0.9,0.104712041884817,1.28283582089552,18
"274","{good,love}","{know}",0.0994764397905759,1,0.0994764397905759,1.42537313432836,19
"275","{find,heart}","{know}",0.0680628272251309,1,0.0680628272251309,1.42537313432836,13
"276","{find,take}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"277","{find,make}","{know}",0.0837696335078534,0.941176470588235,0.0890052356020943,1.34152765583845,16
"278","{find,never}","{know}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.23532338308458,13
"279","{cause,find}","{know}",0.0890052356020942,0.944444444444444,0.0942408376963351,1.34618573797678,17
"280","{find,yeah}","{know}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.32356076759062,13
"281","{find,just}","{know}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.33034825870647,14
"282","{find,like}","{know}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.33034825870647,14
"283","{just,said}","{know}",0.06282722513089,0.857142857142857,0.0732984293193717,1.22174840085288,12
"284","{ain't,leave}","{never}",0.0680628272251309,0.866666666666667,0.0785340314136126,2.09535864978903,13
"285","{away,made}","{love}",0.06282722513089,1,0.06282722513089,1.66086956521739,12
"286","{every,made}","{know}",0.0680628272251309,0.928571428571429,0.0732984293193717,1.32356076759062,13
"287","{heart,made}","{know}",0.06282722513089,0.923076923076923,0.0680628272251309,1.31572904707233,12
"288","{ain't,made}","{love}",0.06282722513089,0.923076923076923,0.0680628272251309,1.53311036789298,12
"289","{made,take}","{know}",0.0785340314136126,0.9375,0.0837696335078534,1.33628731343284,15
"290","{made,make}","{know}",0.0680628272251309,0.866666666666667,0.0785340314136126,1.23532338308458,13
"291","{just,made}","{know}",0.0785340314136126,0.882352941176471,0.0890052356020942,1.25768217734855,15
"292","{heart,home}","{know}",0.0732984293193717,0.933333333333333,0.0785340314136126,1.33034825870647,14
"293","{home,time}","{love}",0.0785340314136126,0.882352941176471,0.0890052356020942,1.46547314578005,15
"294","{home,love}","{know}",0.104712041884817,0.869565217391304,0.120418848167539,1.23945489941596,20
